1.0704,-0.0398,3.1409,-0.00062842,1.0772,-0.043261,3.1409,-0.0006972,0.9352,0.028178,3.1416,0.00076431,1.0061,-0.007462,3.1412,3.3222e-05,0.9957,-0.0022577,3.1413,0.00014193
1.0665,-0.038942,3.1408,-0.00056316,1.0729,-0.042347,3.1408,-0.00062589,0.93801,0.027997,3.1417,0.00070816,1.0054,-0.0070987,3.1412,4.0867e-05,0.99549,-0.0019726,3.1413,0.00014013
1.0626,-0.038033,3.1408,-0.00050094,1.0687,-0.041376,3.1407,-0.00055787,0.9408,0.027748,3.1418,0.00065396,1.0047,-0.0067409,3.1413,4.7887e-05,0.99531,-0.0017021,3.1413,0.000138
1.0589,-0.03708,3.1407,-0.00044173,1.0646,-0.040355,3.1407,-0.00049306,0.94356,0.027438,3.1418,0.0006018,1.004,-0.0063892,3.1413,5.4299e-05,0.99515,-0.0014459,3.1413,0.00013558
1.0552,-0.036087,3.1407,-0.00038546,1.0607,-0.039291,3.1406,-0.00043141,0.94628,0.027071,3.1419,0.00055169,1.0034,-0.0060441,3.1413,6.0116e-05,0.99502,-0.0012037,3.1414,0.0001329
1.0516,-0.035062,3.1407,-0.00033206,1.0568,-0.03819,3.1406,-0.00037289,0.94897,0.026653,3.1419,0.00050355,1.0028,-0.0057062,3.1413,6.535e-05,0.99491,-0.00097516,3.1414,0.00013001
1.0482,-0.034009,3.1406,-0.00028149,1.053,-0.037058,3.1406,-0.00031744,0.95161,0.026188,3.142,0.00045736,1.0023,-0.0053759,3.1413,7.0009e-05,0.99482,-0.00076,3.1414,0.00012697
1.0449,-0.032933,3.1406,-0.00023368,1.0494,-0.035901,3.1405,-0.00026501,0.9542,0.025681,3.142,0.00041313,1.0017,-0.0050535,3.1413,7.41e-05,0.99476,-0.00055778,3.1414,0.00012385
1.0416,-0.031839,3.1406,-0.00018858,1.0458,-0.034723,3.1405,-0.00021554,0.95674,0.025136,3.1421,0.00037084,1.0013,-0.0047395,3.1413,7.7623e-05,0.99471,-0.00036812,3.1414,0.00012071
1.0385,-0.030732,3.1406,-0.00014613,1.0424,-0.033529,3.1405,-0.00016897,0.95923,0.024559,3.1421,0.00033049,1.0008,-0.0044339,3.1413,8.0688e-05,0.99468,-0.00019087,3.1414,0.00011745
1.0355,-0.029616,3.1406,-0.00010626,1.0391,-0.032324,3.1405,-0.00012521,0.96166,0.023953,3.1421,0.00029207,1.0004,-0.0041373,3.1413,8.3437e-05,0.99467,-2.5638e-05,3.1414,0.00011405
1.0326,-0.028494,3.1405,-6.8908e-05,1.036,-0.031113,3.1405,-8.4201e-05,0.96402,0.023321,3.1422,0.00025554,0.99997,-0.0038497,3.1413,8.5832e-05,0.99468,0.000128,3.1414,0.00011056
1.0298,-0.02737,3.1405,-3.3997e-05,1.0329,-0.029898,3.1405,-4.5844e-05,0.96632,0.022667,3.1422,0.00022088,0.9996,-0.0035714,3.1413,8.7839e-05,0.9947,0.00027046,3.1414,0.00010702
1.0271,-0.026248,3.1405,-1.4536e-06,1.03,-0.028684,3.1404,-1.0052e-05,0.96855,0.021995,3.1422,0.00018804,0.99926,-0.0033026,3.1413,8.9439e-05,0.99473,0.00040216,3.1415,0.00010343
1.0245,-0.025131,3.1405,2.8798e-05,1.0272,-0.027473,3.1404,2.3271e-05,0.97072,0.021308,3.1422,0.00015699,0.99894,-0.0030434,3.1413,9.062e-05,0.99478,0.00052348,3.1415,9.9831e-05
1.0221,-0.02402,3.1405,5.6838e-05,1.0245,-0.026269,3.1405,5.4182e-05,0.97282,0.020609,3.1422,0.00012765,0.99865,-0.002794,3.1413,9.1381e-05,0.99483,0.00063482,3.1415,9.6221e-05
1.0197,-0.022919,3.1405,8.275e-05,1.0219,-0.025076,3.1405,8.2721e-05,0.97484,0.0199,3.1423,9.9993e-05,0.99838,-0.0025542,3.1414,9.1731e-05,0.9949,0.00073654,3.1415,9.2608e-05
1.0175,-0.021831,3.1406,0.00010659,1.0195,-0.023895,3.1405,0.00010899,0.97679,0.019184,3.1423,7.4025e-05,0.99814,-0.0023243,3.1414,9.1689e-05,0.99498,0.000829,3.1415,8.899e-05
1.0153,-0.020757,3.1406,0.00012834,1.0171,-0.02273,3.1405,0.00013311,0.97868,0.018464,3.1423,4.971e-05,0.99792,-0.002104,3.1414,9.1284e-05,0.99507,0.00091254,3.1415,8.5358e-05
1.0133,-0.019701,3.1406,0.0001481,1.0149,-0.021582,3.1405,0.00015515,0.98048,0.017742,3.1423,2.698e-05,0.99772,-0.0018935,3.1414,9.0556e-05,0.99516,0.0009875,3.1415,8.1695e-05
1.0114,-0.018663,3.1406,0.00016602,1.0128,-0.020453,3.1405,0.00017523,0.98222,0.017021,3.1423,5.7725e-06,0.99754,-0.0016924,3.1414,8.9553e-05,0.99527,0.0010543,3.1415,7.8027e-05
1.0096,-0.017645,3.1406,0.00018219,1.0108,-0.019346,3.1405,0.00019342,0.98389,0.016302,3.1423,-1.3973e-05,0.99738,-0.0015008,3.1414,8.8337e-05,0.99537,0.0011133,3.1415,7.4403e-05
1.0079,-0.016648,3.1406,0.00019673,1.009,-0.018262,3.1406,0.0002098,0.98548,0.015587,3.1423,-3.231e-05,0.99723,-0.0013185,3.1414,8.6977e-05,0.99549,0.001165,3.1415,7.0825e-05
1.0063,-0.015674,3.1407,0.00020974,1.0072,-0.017202,3.1406,0.00022445,0.987,0.014878,3.1423,-4.9291e-05,0.99711,-0.0011451,3.1414,8.5551e-05,0.99561,0.0012097,3.1415,6.7297e-05
1.0048,-0.014725,3.1407,0.0002213,1.0055,-0.016168,3.1406,0.00023745,0.98846,0.014177,3.1423,-6.4963e-05,0.997,-0.0009805,3.1414,8.4152e-05,0.99573,0.0012478,3.1416,6.3822e-05
1.0033,-0.013799,3.1407,0.0002315,1.0039,-0.01516,3.1406,0.00024884,0.98984,0.013485,3.1423,-7.937e-05,0.99691,-0.00082432,3.1414,8.2874e-05,0.99586,0.0012797,3.1416,6.0406e-05
1.002,-0.0129,3.1407,0.0002404,1.0025,-0.014181,3.1406,0.0002587,0.99116,0.012803,3.1422,-9.255e-05,0.99684,-0.00067671,3.1414,8.1524e-05,0.99599,0.0013056,3.1416,5.7054e-05
1.0007,-0.012027,3.1407,0.00024806,1.0011,-0.013231,3.1407,0.00026708,0.99241,0.012133,3.1422,-0.00010454,0.99678,-0.00053766,3.1415,7.9974e-05,0.99612,0.0013261,3.1416,5.3773e-05
0.99958,-0.011181,3.1408,0.00025454,0.99984,-0.01231,3.1407,0.00027409,0.99359,0.011476,3.1422,-0.00011537,0.99673,-0.00040691,3.1415,7.8273e-05,0.99625,0.0013413,3.1416,5.0572e-05
0.9985,-0.010363,3.1408,0.00025988,0.99865,-0.011419,3.1407,0.00027984,0.9947,0.010833,3.1422,-0.00012506,0.9967,-0.00028421,3.1415,7.6454e-05,0.99638,0.0013516,3.1416,4.7461e-05
0.9975,-0.0095736,3.1408,0.0002641,0.99755,-0.010558,3.1408,0.00028437,0.99575,0.010203,3.1422,-0.00013368,0.99667,-0.00016933,3.1415,7.4543e-05,0.99652,0.0013573,3.1416,4.4442e-05
0.99658,-0.0088124,3.1409,0.00026725,0.99654,-0.0097286,3.1408,0.00028778,0.99674,0.0095899,3.1422,-0.00014133,0.99666,-6.2051e-05,3.1415,7.2553e-05,0.99666,0.0013587,3.1416,4.1508e-05
0.99573,-0.0080798,3.1409,0.00026933,0.99561,-0.0089295,3.1408,0.00029012,0.99767,0.0089925,3.1422,-0.00014804,0.99666,3.7828e-05,3.1415,7.0485e-05,0.99679,0.0013561,3.1416,3.8661e-05
0.99496,-0.007376,3.1409,0.00027035,0.99475,-0.0081612,3.1408,0.00029146,0.99854,0.0084116,3.1422,-0.00015386,0.99667,0.00013049,3.1415,6.8331e-05,0.99693,0.0013498,3.1416,3.5904e-05
0.99425,-0.0067011,3.1409,0.00027052,0.99397,-0.0074236,3.1409,0.00029187,0.99935,0.0078476,3.1421,-0.00015882,0.99669,0.00021612,3.1415,6.6088e-05,0.99706,0.0013401,3.1416,3.324e-05
0.99362,-0.006055,3.141,0.00027,0.99327,-0.0067169,3.1409,0.00029141,1.0001,0.007301,3.1421,-0.00016297,0.99671,0.00029506,3.1415,6.3807e-05,0.9972,0.0013273,3.1416,3.0671e-05
0.99304,-0.0054373,3.141,0.0002688,0.99263,-0.0060408,3.1409,0.00029015,1.0008,0.0067721,3.1421,-0.00016635,0.99674,0.00036757,3.1415,6.1503e-05,0.99733,0.0013116,3.1416,2.8198e-05
0.99253,-0.0048478,3.141,0.00026691,0.99206,-0.0053952,3.141,0.00028815,1.0015,0.0062611,3.1421,-0.00016899,0.99678,0.00043391,3.1415,5.9182e-05,0.99746,0.0012933,3.1416,2.5821e-05
0.99207,-0.0042859,3.141,0.00026435,0.99155,-0.0047799,3.141,0.00028548,1.0021,0.0057682,3.1421,-0.00017096,0.99683,0.00049433,3.1415,5.6854e-05,0.99759,0.0012726,3.1416,2.3542e-05
0.99167,-0.0037514,3.1411,0.00026114,0.9911,-0.0041945,3.141,0.00028218,1.0026,0.0052936,3.1421,-0.00017228,0.99688,0.00054908,3.1415,5.4525e-05,0.99771,0.0012499,3.1416,2.136e-05
0.99132,-0.0032438,3.1411,0.00025734,0.99071,-0.0036388,3.141,0.00027831,1.0031,0.0048374,3.142,-0.00017302,0.99694,0.0005984,3.1415,5.2203e-05,0.99784,0.0012251,3.1416,1.9273e-05
0.99102,-0.0027627,3.1411,0.00025298,0.99037,-0.0031123,3.1411,0.00027391,1.0036,0.0043997,3.142,-0.00017321,0.997,0.00064253,3.1415,4.9897e-05,0.99796,0.0011987,3.1416,1.728e-05
0.99077,-0.0023075,3.1411,0.00024812,0.99008,-0.0026142,3.1411,0.00026904,1.004,0.0039804,3.142,-0.00017291,0.99707,0.00068169,3.1416,4.7614e-05,0.99808,0.0011707,3.1416,1.5378e-05
0.99056,-0.0018778,3.1412,0.00024285,0.98985,-0.0021439,3.1411,0.00026374,1.0044,0.0035794,3.142,-0.00017217,0.99714,0.00071612,3.1416,4.5361e-05,0.99819,0.0011413,3.1416,1.3565e-05
0.99039,-0.0014731,3.1412,0.00023724,0.98966,-0.0017006,3.1412,0.00025806,1.0047,0.0031969,3.142,-0.00017096,0.99721,0.00074606,3.1416,4.3143e-05,0.9983,0.0011107,3.1416,1.1837e-05
0.99026,-0.0010929,3.1412,0.00023139,0.98951,-0.0012836,3.1412,0.00025206,1.005,0.0028324,3.142,-0.00016931,0.99729,0.00077176,3.1416,4.096e-05,0.99841,0.0010791,3.1416,1.0199e-05
0.99017,-0.00073645,3.1412,0.0002254,0.9894,-0.00089221,3.1412,0.00024577,1.0053,0.0024857,3.1419,-0.00016727,0.99737,0.00079344,3.1416,3.8814e-05,0.99852,0.0010466,3.1416,8.6592e-06
0.99011,-0.00040328,3.1413,0.00021934,0.98933,-0.00052571,3.1412,0.00023924,1.0055,0.0021564,3.1419,-0.0001649,0.99745,0.00081134,3.1416,3.6707e-05,0.99862,0.0010134,3.1416,7.2104e-06
0.99009,-9.2621e-05,3.1413,0.00021304,0.98929,-0.0001834,3.1412,0.00023249,1.0057,0.0018441,3.1419,-0.00016224,0.99753,0.00082567,3.1416,3.464e-05,0.99872,0.00097969,3.1416,5.8458e-06
0.99009,0.00019631,3.1413,0.00020654,0.98929,0.00013542,3.1413,0.00022558,1.0059,0.0015485,3.1419,-0.00015933,0.99761,0.00083665,3.1416,3.2618e-05,0.99882,0.00094554,3.1416,4.5594e-06
0.99013,0.0004643,3.1413,0.00019991,0.98932,0.00043147,3.1413,0.00021851,1.006,0.0012692,3.1419,-0.00015621,0.9977,0.00084449,3.1416,3.0642e-05,0.99891,0.00091112,3.1416,3.3464e-06
0.99019,0.0007121,3.1413,0.00019319,0.98937,0.00070544,3.1413,0.00021133,1.0061,0.0010059,3.1419,-0.00015289,0.99778,0.00084938,3.1416,2.8715e-05,0.999,0.00087653,3.1416,2.2024e-06
0.99027,0.00094047,3.1414,0.00018645,0.98946,0.00095802,3.1413,0.00020405,1.0062,0.00075811,3.1418,-0.00014942,0.99787,0.00085151,3.1416,2.6841e-05,0.99909,0.00084191,3.1416,1.1243e-06
0.99037,0.0011501,3.1414,0.0001797,0.98956,0.0011899,3.1414,0.0001967,1.0063,0.00052556,3.1418,-0.00014579,0.99795,0.00085106,3.1416,2.5024e-05,0.99917,0.00080735,3.1416,1.0952e-07
0.9905,0.0013418,3.1414,0.00017297,0.98969,0.0014018,3.1414,0.00018929,1.0063,0.00030783,3.1418,-0.00014203,0.99804,0.0008482,3.1416,2.3269e-05,0.99925,0.00077294,3.1416,-8.4338e-07
0.99064,0.0015163,3.1414,0.00016627,0.98984,0.0015946,3.1414,0.00018187,1.0064,0.00010453,3.1418,-0.00013815,0.99812,0.00084312,3.1416,2.1577e-05,0.99932,0.00073877,3.1416,-1.7351e-06
0.9908,0.0016741,3.1414,0.00015959,0.99001,0.0017692,3.1414,0.00017445,1.0064,-8.4729e-05,3.1418,-0.00013414,0.9982,0.00083595,3.1416,1.994e-05,0.9994,0.00070492,3.1416,-2.5656e-06
0.99098,0.001816,3.1414,0.00015292,0.9902,0.0019263,3.1414,0.00016705,1.0063,-0.00026034,3.1418,-0.00013001,0.99829,0.0008269,3.1416,1.8358e-05,0.99946,0.00067145,3.1416,-3.3338e-06
0.99116,0.0019427,3.1415,0.00014622,0.9904,0.0020669,3.1414,0.0001597,1.0063,-0.0004227,3.1418,-0.00012574,0.99837,0.00081611,3.1416,1.6833e-05,0.99953,0.00063842,3.1416,-4.0377e-06
0.99136,0.0020548,3.1415,0.00013949,0.99061,0.0021918,3.1415,0.00015241,1.0063,-0.00057219,3.1417,-0.00012141,0.99845,0.00080376,3.1416,1.5367e-05,0.99959,0.00060588,3.1416,-4.6748e-06
0.99157,0.002153,3.1415,0.00013283,0.99083,0.0023017,3.1415,0.00014519,1.0062,-0.00070932,3.1417,-0.00011709,0.99853,0.00079,3.1416,1.3964e-05,0.99965,0.00057386,3.1416,-5.2412e-06
0.99179,0.0022382,3.1415,0.00012627,0.99107,0.0023973,3.1415,0.00013806,1.0061,-0.00083466,3.1417,-0.00011277,0.99861,0.00077496,3.1416,1.2623e-05,0.99971,0.00054244,3.1416,-5.7458e-06
0.99202,0.0023109,3.1415,0.00011981,0.99131,0.0024794,3.1415,0.00013103,1.006,-0.00094876,3.1417,-0.00010842,0.99869,0.0007588,3.1416,1.1345e-05,0.99976,0.00051172,3.1416,-6.2032e-06
0.99226,0.0023719,3.1415,0.00011345,0.99156,0.0025487,3.1415,0.00012412,1.0059,-0.0010521,3.1417,-0.00010406,0.99876,0.00074164,3.1416,1.013e-05,0.99981,0.00048172,3.1416,-6.6116e-06
0.9925,0.0024219,3.1415,0.00010721,0.99182,0.0026059,3.1415,0.00011735,1.0058,-0.0011453,3.1417,-9.9672e-05,0.99883,0.00072359,3.1416,8.9761e-06,0.99986,0.00045247,3.1416,-6.97e-06
0.99274,0.0024614,3.1415,0.00010108,0.99209,0.0026515,3.1415,0.00011072,1.0057,-0.0012288,3.1417,-9.5266e-05,0.99891,0.00070478,3.1416,7.8821e-06,0.9999,0.00042398,3.1416,-7.2785e-06
0.99299,0.0024912,3.1416,9.509e-05,0.99235,0.0026861,3.1416,0.00010424,1.0056,-0.001303,3.1417,-9.085e-05,0.99897,0.00068529,3.1416,6.845e-06,0.99994,0.00039629,3.1416,-7.5381e-06
0.99324,0.0025118,3.1416,8.924e-05,0.99262,0.0027107,3.1416,9.7931e-05,1.0054,-0.0013683,3.1417,-8.644e-05,0.99904,0.00066523,3.1416,5.8614e-06,0.99998,0.00036942,3.1416,-7.7511e-06
0.99349,0.0025237,3.1416,8.355e-05,0.99289,0.0027258,3.1416,9.179e-05,1.0053,-0.0014252,3.1417,-8.2056e-05,0.99911,0.00064468,3.1416,4.9271e-06,1,0.00034338,3.1416,-7.9204e-06
0.99374,0.0025276,3.1416,7.804e-05,0.99317,0.002732,3.1416,8.5823e-05,1.0052,-0.0014741,3.1416,-7.7723e-05,0.99917,0.00062373,3.1416,4.0373e-06,1,0.00031819,3.1416,-8.0504e-06
0.99399,0.002524,3.1416,7.272e-05,0.99344,0.00273,3.1416,8.0034e-05,1.005,-0.0015153,3.1416,-7.3472e-05,0.99923,0.00060244,3.1416,3.1886e-06,1.0001,0.00029388,3.1416,-8.1462e-06
0.99425,0.0025134,3.1416,6.7573e-05,0.99371,0.0027204,3.1416,7.4427e-05,1.0049,-0.0015491,3.1416,-6.9338e-05,0.99929,0.00058094,3.1416,2.39e-06,1.0001,0.00027045,3.1416,-8.214e-06
0.9945,0.0024964,3.1416,6.2599e-05,0.99398,0.0027037,3.1416,6.9005e-05,1.0047,-0.0015759,3.1416,-6.5362e-05,0.99935,0.00055929,3.1416,1.6417e-06,1.0001,0.00024794,3.1416,-8.2612e-06
